Year,LocationAbbr,LocationDesc,Intervention Area,Funding Type1,Funding Type2,Amount,Data_Value_Unit,GeoLocation,Source,TopicTypeId,TopicId,MeasureId,SubMeasureID,DisplayOrder
2014,FL,Florida,Surveillance and Evaluation,Per Capita,Minimum,0.61,$,"FL
(28.932040377, -81.928960539)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,MD,Maryland,Total Program Costs,Per Capita,Minimum,5.73,$,"MD
(39.290580964, -76.609260111)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,IL,Illinois,Total Program Costs,Total (Millions),Recommended,136.7,$,"IL
(40.485010283, -88.997710178)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,MA,Massachusetts,Total Program Costs,Total (Millions),Minimum,47,$,"MA
(42.27687047, -72.082690675)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,ME,Maine,Mass-Reach Health Communication Interventions,Per Capita,Minimum,1.2,$,"ME
(45.254228894001, -68.985031336)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,ME,Maine,Cessation Interventions,Total (Millions),Minimum,4,$,"ME
(45.254228894001, -68.985031336)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,OK,Oklahoma,Cessation Interventions,Per Capita,Minimum,3.09,$,"OK
(35.472031356, -97.521070214)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,DE,Delaware,Surveillance and Evaluation,Total (Millions),Minimum,0.8,$,"DE
(39.008830667, -75.577741168)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,WV,West Virginia,Mass-Reach Health Communication Interventions,Total (Millions),Minimum,2.6,$,"WV
(38.665510202, -80.712640135)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,WY,Wyoming,Total Program Costs,Per Capita,Minimum,10.78,$,"WY
(43.235541343, -108.109830353)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,NH,New Hampshire,Total Program Costs,Per Capita,Minimum,8.88,$,"NH
(43.655950113, -71.50036092)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,CO,Colorado,State and Community Interventions,Total (Millions),Minimum,13.2,$,"CO
(38.843840757, -106.133610921)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA004,04
2014,SC,South Carolina,Mass-Reach Health Communication Interventions,Per Capita,Minimum,0.68,$,"SC
(33.998821303, -81.045371207)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,OH,Ohio,Mass-Reach Health Communication Interventions,Total (Millions),Recommended,14.4,$,"OH
(40.060210141, -82.404260056)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,TX,Texas,State and Community Interventions,Per Capita,Recommended,3.26,$,"TX
(31.827240407, -99.426770206)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA004,04
2014,AL,Alabama,"Infrastructure, Administration, and Management",Per Capita,Recommended,0.5,$,"AL
(32.840571122, -86.631860762)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,FL,Florida,"Infrastructure, Administration, and Management",Per Capita,Recommended,0.44,$,"FL
(28.932040377, -81.928960539)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,MO,Missouri,"Infrastructure, Administration, and Management",Per Capita,Recommended,0.53,$,"MO
(38.635790776, -92.566300053)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,NE,Nebraska,Surveillance and Evaluation,Per Capita,Minimum,0.69,$,"NE
(41.641040988001, -99.365720623)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,AR,Arkansas,State and Community Interventions,Per Capita,Minimum,3.42,$,"AR
(34.748650124, -92.274490743)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA004,04
2014,OR,Oregon,Mass-Reach Health Communication Interventions,Total (Millions),Minimum,4.1,$,"OR
(44.567449424, -120.155031326)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,NH,New Hampshire,Surveillance and Evaluation,Per Capita,Recommended,1.09,$,"NH
(43.655950113, -71.50036092)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,CO,Colorado,"Infrastructure, Administration, and Management",Total (Millions),Minimum,1.6,$,"CO
(38.843840757, -106.133610921)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,CT,Connecticut,Cessation Interventions,Per Capita,Recommended,3.54,$,"CT
(41.56266102, -72.649840952)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,VT,Vermont,Total Program Costs,Total (Millions),Recommended,8.4,$,"VT
(43.625381239, -72.517640791)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,NC,North Carolina,State and Community Interventions,Per Capita,Recommended,3.39,$,"NC
(35.466220975, -79.159250463)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA004,04
2014,PA,Pennsylvania,Mass-Reach Health Communication Interventions,Total (Millions),Minimum,14.8,$,"PA
(40.793730152, -77.860700294)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,WV,West Virginia,Surveillance and Evaluation,Total (Millions),Recommended,2.4,$,"WV
(38.665510202, -80.712640135)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,VT,Vermont,Cessation Interventions,Per Capita,Recommended,4.15,$,"VT
(43.625381239, -72.517640791)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,NE,Nebraska,Total Program Costs,Total (Millions),Recommended,20.8,$,"NE
(41.641040988001, -99.365720623)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,LA,Louisiana,State and Community Interventions,Total (Millions),Minimum,15.6,$,"LA
(31.312660644, -92.445680071)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA004,04
2014,LA,Louisiana,Mass-Reach Health Communication Interventions,Per Capita,Minimum,1.24,$,"LA
(31.312660644, -92.445680071)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,WV,West Virginia,"Infrastructure, Administration, and Management",Per Capita,Recommended,0.64,$,"WV
(38.665510202, -80.712640135)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,SD,South Dakota,"Infrastructure, Administration, and Management",Per Capita,Minimum,0.44,$,"SD
(44.353130053, -100.373530637)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,UT,Utah,Cessation Interventions,Total (Millions),Recommended,6.1,$,"UT
(39.360700171, -111.587130635)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,IA,Iowa,Surveillance and Evaluation,Per Capita,Minimum,0.6,$,"IA
(42.469400913, -93.816490556)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,CT,Connecticut,Cessation Interventions,Total (Millions),Recommended,12.7,$,"CT
(41.56266102, -72.649840952)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,DC,District of Columbia,"Infrastructure, Administration, and Management",Per Capita,Minimum,0.54,$,"DC
(38.890371385, -77.031961127)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,KY,Kentucky,State and Community Interventions,Total (Millions),Minimum,15.2,$,"KY
(37.645970271, -84.774971048)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA004,04
2014,KS,Kansas,Surveillance and Evaluation,Per Capita,Minimum,0.6,$,"KS
(38.3477403, -98.200781227)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,NV,Nevada,"Infrastructure, Administration, and Management",Total (Millions),Minimum,0.9,$,"NV
(39.49324039, -117.071840564)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
2014,VA,Virginia,Mass-Reach Health Communication Interventions,Total (Millions),Recommended,22.2,$,"VA
(37.542680674, -78.457890463)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,NY,New York,Mass-Reach Health Communication Interventions,Per Capita,Minimum,1.62,$,"NY
(42.827001032, -75.543970427)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,ND,North Dakota,Mass-Reach Health Communication Interventions,Per Capita,Minimum,1.29,$,"ND
(47.475319779, -100.118421049)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,SC,South Carolina,Surveillance and Evaluation,Total (Millions),Recommended,4.4,$,"SC
(33.998821303, -81.045371207)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,ID,Idaho,State and Community Interventions,Per Capita,Recommended,3.63,$,"ID
(43.682630005, -114.363730042)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA004,04
2014,AZ,Arizona,State and Community Interventions,Total (Millions),Recommended,20.9,$,"AZ
(34.86597028, -111.763811277)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA004,04
2014,NY,New York,Total Program Costs,Per Capita,Recommended,10.38,$,"NY
(42.827001032, -75.543970427)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,CO,Colorado,Mass-Reach Health Communication Interventions,Total (Millions),Minimum,6.9,$,"CO
(38.843840757, -106.133610921)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,NV,Nevada,Mass-Reach Health Communication Interventions,Per Capita,Recommended,1.78,$,"NV
(39.49324039, -117.071840564)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,NY,New York,Mass-Reach Health Communication Interventions,Total (Millions),Minimum,31.8,$,"NY
(42.827001032, -75.543970427)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,VA,Virginia,Surveillance and Evaluation,Per Capita,Minimum,0.68,$,"VA
(37.542680674, -78.457890463)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,NV,Nevada,Total Program Costs,Per Capita,Minimum,7.71,$,"NV
(39.49324039, -117.071840564)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,NY,New York,Cessation Interventions,Per Capita,Minimum,2.2,$,"NY
(42.827001032, -75.543970427)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA001,01
2014,AL,Alabama,Surveillance and Evaluation,Total (Millions),Recommended,4.9,$,"AL
(32.840571122, -86.631860762)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,OR,Oregon,State and Community Interventions,Per Capita,Recommended,3.31,$,"OR
(44.567449424, -120.155031326)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA004,04
2014,FL,Florida,Total Program Costs,Total (Millions),Recommended,194.2,$,"FL
(28.932040377, -81.928960539)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA006,06
2014,AZ,Arizona,Surveillance and Evaluation,Per Capita,Recommended,0.86,$,"AZ
(34.86597028, -111.763811277)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA005,05
2014,NC,North Carolina,State and Community Interventions,Total (Millions),Recommended,33.1,$,"NC
(35.466220975, -79.159250463)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA004,04
2014,IA,Iowa,Mass-Reach Health Communication Interventions,Total (Millions),Minimum,2.5,$,"IA
(42.469400913, -93.816490556)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA003,03
2014,MT,Montana,"Infrastructure, Administration, and Management",Total (Millions),Minimum,0.5,$,"MT
(47.066528972, -109.424420645)",Centers for Disease Control and Prevention. Best Practices for Comprehensive Tobacco Control Programs — 2014.,FND,400FND,402CDT2,INTA002,02
